0.816497,0.021546
0.707107,0.017516
0.836660,0.004570
0.866025,0.000693
0.747545,0.004854
0.854850,0.003255
0.810643,0.003766
0.875595,0.006906
0.840168,0.008401
0.836660,0.002184
0.948683,0.003127
0.938083,0.004169
0.945313,0.005009
0.991632,0.005183
0.954174,0.004292
0.920358,0.007982
0.993311,0.009931
0.963177,0.001817
0.856349,0.007179
0.989950,0.010434
0.991189,0.002970
0.977008,0.013237
0.991903,0.008814
0.967733,0.009006
0.992831,0.006525
0.914232,0.004540
0.941979,0.022818
0.976281,0.019734
0.896258,0.006928
88,0.020707
